Tokens,Tags
"['Fast', 'and', 'clean', 'service', ',', 'so', 'even', 'though', 'it', 'is', 'crowded', ',', 'it', 'is', 'still', 'comfortable', '.', 'It', 'is', 'open', ',', 'but', 'there', 'are', 'many', 'fans', ',', 'so', 'it', 'is', 'not', 'stuffy', '.', 'There', 'are', 'many', 'choices', 'for', 'side', 'dishes', ',', 'starting', 'from', '5', 'RM', 'depending', 'on', 'the', 'side', 'dish', '.', 'The', 'sambal', 'is', 'sweet', 'and', 'spicy', ',', 'so', 'it', 'can', 'be', 'enjoyed', ',', 'and', 'the', 'fried', 'fish', 'is', 'delicious', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Fast', ',', 'tasty', 'and', 'comfortable', '.']","[1, 0, 1, 0, 1, 0]"
"['Fast', ',', 'tasty', 'and', 'comfortable', '.']","[1, 0, 1, 0, 1, 0]"
"['Fast', ',', 'tasty', 'and', 'comfortable', '.']","[1, 0, 1, 0, 1, 0]"
"['Actually', ',', 'it', 'is', 'overrated', 'in', 'terms', 'of', 'price', ',', 'but', 'because', 'it', 'is', 'popular', '(', 'WANJO', ')', ',', 'many', 'people', 'overlook', 'it', '.', 'Also', ',', 'it', 'is', 'in', 'the', 'center', 'of', 'KL', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Slow', 'packaging', '.', 'Long', 'queue', 'because', 'of', 'the', 'slow', 'wrapping', '.', 'Food', 'is', 'okay', ',', 'but', 'the', 'prices', 'are', 'expensive', '.']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Slow', 'packaging', '.', 'Long', 'queue', 'because', 'of', 'the', 'slow', 'wrapping', '.', 'Food', 'is', 'okay', ',', 'but', 'the', 'prices', 'are', 'expensive', '.']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Slow', 'packaging', '.', 'Long', 'queue', 'because', 'of', 'the', 'slow', 'wrapping', '.', 'Food', 'is', 'okay', ',', 'but', 'the', 'prices', 'are', 'expensive', '.']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Slow', 'packaging', '.', 'Long', 'queue', 'because', 'of', 'the', 'slow', 'wrapping', '.', 'Food', 'is', 'okay', ',', 'but', 'the', 'prices', 'are', 'expensive', '.']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Ooh', 'i', 'love', 'it', '.', 'The', 'taste', 'is', 'good', '.', 'And', 'they', 'have', 'free', 'flow', 'water', 'too', '.', 'But', 'the', 'juice', 'stuff', 'didnt', 'really', 'our', 'fave', 'things', 'in', 'here', '.', 'The', 'rest', 'is', 'awesome']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ooh', 'i', 'love', 'it', '.', 'The', 'taste', 'is', 'good', '.', 'And', 'they', 'have', 'free', 'flow', 'water', 'too', '.', 'But', 'the', 'juice', 'stuff', 'didnt', 'really', 'our', 'fave', 'things', 'in', 'here', '.', 'The', 'rest', 'is', 'awesome']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ooh', 'i', 'love', 'it', '.', 'The', 'taste', 'is', 'good', '.', 'And', 'they', 'have', 'free', 'flow', 'water', 'too', '.', 'But', 'the', 'juice', 'stuff', 'didnt', 'really', 'our', 'fave', 'things', 'in', 'here', '.', 'The', 'rest', 'is', 'awesome']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wow', 'this', 'is', 'really', 'good', 'according', 'to', 'the', 'info', 'all', 'this', 'time', 'I', 'hear', '.', 'great', 'if', 'you', 'eat', 'here']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['The', 'nasi', 'lemak', 'is', '8', '/', '10', '.', 'The', 'chicken', 'is', '9', '/', '10', '.', 'However', ',', 'for', 'Sumatran', 'taste', 'buds', ',', 'the', 'squid', 'is', 'quite', 'sweet', ',', 'so', '6', '/', '10', '.', 'But', 'overall', ',', 'it', 'is', 'great', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', '8', '/', '10', '.', 'The', 'chicken', 'is', '9', '/', '10', '.', 'However', ',', 'for', 'Sumatran', 'taste', 'buds', ',', 'the', 'squid', 'is', 'quite', 'sweet', ',', 'so', '6', '/', '10', '.', 'But', 'overall', ',', 'it', 'is', 'great', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', '8', '/', '10', '.', 'The', 'chicken', 'is', '9', '/', '10', '.', 'However', ',', 'for', 'Sumatran', 'taste', 'buds', ',', 'the', 'squid', 'is', 'quite', 'sweet', ',', 'so', '6', '/', '10', '.', 'But', 'overall', ',', 'it', 'is', 'great', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', ',', 'and', 'the', 'squid', 'sambal', 'has', 'tender', 'squid', '.', 'The', 'price', 'is', 'standard', ',', 'not', 'too', 'expensive', ',', 'not', 'too', 'cheap', '.']","[0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', ',', 'and', 'the', 'squid', 'sambal', 'has', 'tender', 'squid', '.', 'The', 'price', 'is', 'standard', ',', 'not', 'too', 'expensive', ',', 'not', 'too', 'cheap', '.']","[0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', ',', 'and', 'the', 'squid', 'sambal', 'has', 'tender', 'squid', '.', 'The', 'price', 'is', 'standard', ',', 'not', 'too', 'expensive', ',', 'not', 'too', 'cheap', '.']","[0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', ',', 'and', 'the', 'squid', 'sambal', 'has', 'tender', 'squid', '.', 'The', 'price', 'is', 'standard', ',', 'not', 'too', 'expensive', ',', 'not', 'too', 'cheap', '.']","[0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'Lemak', 'and', 'rendang', 'chicken', 'are', 'delicious']","[1, 2, 0, 1, 2, 0, 0]"
"['Nasi', 'Lemak', 'and', 'rendang', 'chicken', 'are', 'delicious']","[1, 2, 0, 1, 2, 0, 0]"
"['The', 'food', 'is', 'delicious']","[0, 1, 0, 0]"
"['The', 'food', 'is', 'just', 'ordinary', 'and', 'price', 'is', 'expensive']","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['The', 'food', 'is', 'just', 'ordinary', 'and', 'price', 'is', 'expensive']","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['Very', 'crowded', '.', 'Despite', 'that', ',', 'the', 'service', 'is', 'fast', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'potato', 'fritters', 'and', 'the', 'red', 'chili', 'chicken', 'sambal', 'are', 'delicious', '.']","[0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]"
"['The', 'potato', 'fritters', 'and', 'the', 'red', 'chili', 'chicken', 'sambal', 'are', 'delicious', '.']","[0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]"
"['Very', 'good', 'and', 'neat', 'place', '.', 'The', 'food', 'was', 'yummy', '.', 'Add', 'ons', 'as', 'you', 'pay', '.', 'Reasonable', 'price', '.']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Very', 'good', 'and', 'neat', 'place', '.', 'The', 'food', 'was', 'yummy', '.', 'Add', 'ons', 'as', 'you', 'pay', '.', 'Reasonable', 'price', '.']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Very', 'good', 'and', 'neat', 'place', '.', 'The', 'food', 'was', 'yummy', '.', 'Add', 'ons', 'as', 'you', 'pay', '.', 'Reasonable', 'price', '.']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['The', 'place', 'is', 'spacious', 'but', 'the', 'food', 'is', 'normal', ',', 'nothing', 'special', '.', 'The', 'portion', 'of', 'the', 'rice', 'is', 'small', '.', 'The', 'price', 'is', 'standard', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', 'but', 'the', 'food', 'is', 'normal', ',', 'nothing', 'special', '.', 'The', 'portion', 'of', 'the', 'rice', 'is', 'small', '.', 'The', 'price', 'is', 'standard', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', 'but', 'the', 'food', 'is', 'normal', ',', 'nothing', 'special', '.', 'The', 'portion', 'of', 'the', 'rice', 'is', 'small', '.', 'The', 'price', 'is', 'standard', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', 'but', 'the', 'food', 'is', 'normal', ',', 'nothing', 'special', '.', 'The', 'portion', 'of', 'the', 'rice', 'is', 'small', '.', 'The', 'price', 'is', 'standard', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Overall', 'is', 'good', ',', 'the', 'food', 'is', 'delicious', ',', 'and', 'the', 'eating', 'place', 'is', 'also', 'delicious', ',', 'even', 'though', 'it', 'is', 'outdoors', 'but', 'comfortable', ',', 'especially', 'the', 'female', 'prayer', 'room', 'is', 'small', 'but', 'very', 'comfortable', '.', 'But', 'the', 'portion', 'of', 'the', 'chicken', 'here', 'is', 'big', 'so', 'it', 'is', 'quite', 'filling', 'with', 'the', 'side', 'dishes']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Overall', 'is', 'good', ',', 'the', 'food', 'is', 'delicious', ',', 'and', 'the', 'eating', 'place', 'is', 'also', 'delicious', ',', 'even', 'though', 'it', 'is', 'outdoors', 'but', 'comfortable', ',', 'especially', 'the', 'female', 'prayer', 'room', 'is', 'small', 'but', 'very', 'comfortable', '.', 'But', 'the', 'portion', 'of', 'the', 'chicken', 'here', 'is', 'big', 'so', 'it', 'is', 'quite', 'filling', 'with', 'the', 'side', 'dishes']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Overall', 'is', 'good', ',', 'the', 'food', 'is', 'delicious', ',', 'and', 'the', 'eating', 'place', 'is', 'also', 'delicious', ',', 'even', 'though', 'it', 'is', 'outdoors', 'but', 'comfortable', ',', 'especially', 'the', 'female', 'prayer', 'room', 'is', 'small', 'but', 'very', 'comfortable', '.', 'But', 'the', 'portion', 'of', 'the', 'chicken', 'here', 'is', 'big', 'so', 'it', 'is', 'quite', 'filling', 'with', 'the', 'side', 'dishes']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Overall', 'is', 'good', ',', 'the', 'food', 'is', 'delicious', ',', 'and', 'the', 'eating', 'place', 'is', 'also', 'delicious', ',', 'even', 'though', 'it', 'is', 'outdoors', 'but', 'comfortable', ',', 'especially', 'the', 'female', 'prayer', 'room', 'is', 'small', 'but', 'very', 'comfortable', '.', 'But', 'the', 'portion', 'of', 'the', 'chicken', 'here', 'is', 'big', 'so', 'it', 'is', 'quite', 'filling', 'with', 'the', 'side', 'dishes']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Great', 'food', ',', 'affordable', ',', 'clean', ',', 'good', 'service', ',', 'easy', 'to', 'order', '.', 'Been', 'here', '5', 'times', 'during', 'our', 'stay', 'in', 'KL', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Great', 'food', ',', 'affordable', ',', 'clean', ',', 'good', 'service', ',', 'easy', 'to', 'order', '.', 'Been', 'here', '5', 'times', 'during', 'our', 'stay', 'in', 'KL', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Great', 'food', ',', 'affordable', ',', 'clean', ',', 'good', 'service', ',', 'easy', 'to', 'order', '.', 'Been', 'here', '5', 'times', 'during', 'our', 'stay', 'in', 'KL', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'cooking', 'is', 'delicious']","[0, 1, 0, 0]"
"['The', 'nasi', 'lemak', 'was', 'excellent', '.', 'However', ',', 'the', 'chicken', 'and', 'beef', 'rendang', 'were', 'inedible', '(', 'tough', 'meat', ')', '.', 'In', 'the', 'beef', 'rendang', ',', 'there', 'was', 'only', 'sauce', 'with', 'at', 'most', '1', 'piece', 'of', 'meat', '.', 'When', 'I', 'mentioned', 'it', ',', 'no', 'attention', 'was', 'given', 'to', 'it', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'was', 'excellent', '.', 'However', ',', 'the', 'chicken', 'and', 'beef', 'rendang', 'were', 'inedible', '(', 'tough', 'meat', ')', '.', 'In', 'the', 'beef', 'rendang', ',', 'there', 'was', 'only', 'sauce', 'with', 'at', 'most', '1', 'piece', 'of', 'meat', '.', 'When', 'I', 'mentioned', 'it', ',', 'no', 'attention', 'was', 'given', 'to', 'it', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'was', 'excellent', '.', 'However', ',', 'the', 'chicken', 'and', 'beef', 'rendang', 'were', 'inedible', '(', 'tough', 'meat', ')', '.', 'In', 'the', 'beef', 'rendang', ',', 'there', 'was', 'only', 'sauce', 'with', 'at', 'most', '1', 'piece', 'of', 'meat', '.', 'When', 'I', 'mentioned', 'it', ',', 'no', 'attention', 'was', 'given', 'to', 'it', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'was', 'excellent', '.', 'However', ',', 'the', 'chicken', 'and', 'beef', 'rendang', 'were', 'inedible', '(', 'tough', 'meat', ')', '.', 'In', 'the', 'beef', 'rendang', ',', 'there', 'was', 'only', 'sauce', 'with', 'at', 'most', '1', 'piece', 'of', 'meat', '.', 'When', 'I', 'mentioned', 'it', ',', 'no', 'attention', 'was', 'given', 'to', 'it', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', '.', 'The', 'food', 'is', 'delicious', '.', 'And', 'the', 'location', 'is', 'quite', 'easy', 'to', 'reach', 'with', 'public', 'transportation', '.', 'Because', 'it', 'is', 'close', 'to', 'MRT', 'Kampung', 'Baru']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', '.', 'The', 'food', 'is', 'delicious', '.', 'And', 'the', 'location', 'is', 'quite', 'easy', 'to', 'reach', 'with', 'public', 'transportation', '.', 'Because', 'it', 'is', 'close', 'to', 'MRT', 'Kampung', 'Baru']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'place', 'is', 'spacious', '.', 'The', 'food', 'is', 'delicious', '.', 'And', 'the', 'location', 'is', 'quite', 'easy', 'to', 'reach', 'with', 'public', 'transportation', '.', 'Because', 'it', 'is', 'close', 'to', 'MRT', 'Kampung', 'Baru']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '!', 'Delicious', '!']","[0, 1, 2, 0, 0, 0, 0, 0]"
"['First', '-', 'timer', 'here', '.', 'Recommended', '!', 'Reasonable', 'prices', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['The', 'Best', 'Nasi', 'Lemak', 'here']","[0, 0, 1, 2, 0]"
"['The', 'rice', 'is', 'excellent', ',', 'and', 'the', 'sambal', 'is', 'as', 'good', 'as', 'the', 'ones', 'from', 'the', 'old', 'days', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'rice', 'is', 'excellent', ',', 'and', 'the', 'sambal', 'is', 'as', 'good', 'as', 'the', 'ones', 'from', 'the', 'old', 'days', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Very', 'delicious', 'especially', 'cockles', 'and', 'lungs']","[0, 0, 0, 1, 0, 1]"
"['Very', 'delicious', 'especially', 'cockles', 'and', 'lungs']","[0, 0, 0, 1, 0, 1]"
"['Delicious', 'nasi', 'lemak', 'that', 'makes', 'you', 'crave', 'for', 'more', ';', 'it', 'is', 'the', 'second', 'time', 'visiting', ',', 'and', 'it', 'is', 'always', 'great', '.', 'The', 'service', 'is', 'fast', ',', 'and', 'the', 'price', 'is', 'reasonable', '.', 'In', 'the', 'front', ',', 'they', 'sell', 'fresh', 'juices', 'and', 'smoothies', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', 'that', 'makes', 'you', 'crave', 'for', 'more', ';', 'it', 'is', 'the', 'second', 'time', 'visiting', ',', 'and', 'it', 'is', 'always', 'great', '.', 'The', 'service', 'is', 'fast', ',', 'and', 'the', 'price', 'is', 'reasonable', '.', 'In', 'the', 'front', ',', 'they', 'sell', 'fresh', 'juices', 'and', 'smoothies', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'nasi', 'lemak', 'that', 'makes', 'you', 'crave', 'for', 'more', ';', 'it', 'is', 'the', 'second', 'time', 'visiting', ',', 'and', 'it', 'is', 'always', 'great', '.', 'The', 'service', 'is', 'fast', ',', 'and', 'the', 'price', 'is', 'reasonable', '.', 'In', 'the', 'front', ',', 'they', 'sell', 'fresh', 'juices', 'and', 'smoothies', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nasi', 'lemak', 'very', 'delicious', '!', 'Have', 'eaten', '2', 'times', 'here', 'and', 'come', 'back', 'when', 'to', 'come', 'again', 'at', 'KL']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['This', 'restaurant', 'base', 'on', 'nasi', 'lemak', 'with', 'additional', 'dish', 'like', 'fried', 'eggs', ',', 'tempeh', ',', 'waging', ',', 'red', 'cooking', 'chicken', ',', 'rendang', 'cooking', 'chicken', ',', 'lung', 'and', 'sambal', 'shells', 'n', 'sotong', '.', 'Service', 'is', 'good', '.', 'Cleanness', 'is', 'good', '.', 'Toilet', 'in', 'good', 'condition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
"['This', 'restaurant', 'base', 'on', 'nasi', 'lemak', 'with', 'additional', 'dish', 'like', 'fried', 'eggs', ',', 'tempeh', ',', 'waging', ',', 'red', 'cooking', 'chicken', ',', 'rendang', 'cooking', 'chicken', ',', 'lung', 'and', 'sambal', 'shells', 'n', 'sotong', '.', 'Service', 'is', 'good', '.', 'Cleanness', 'is', 'good', '.', 'Toilet', 'in', 'good', 'condition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
"['This', 'restaurant', 'base', 'on', 'nasi', 'lemak', 'with', 'additional', 'dish', 'like', 'fried', 'eggs', ',', 'tempeh', ',', 'waging', ',', 'red', 'cooking', 'chicken', ',', 'rendang', 'cooking', 'chicken', ',', 'lung', 'and', 'sambal', 'shells', 'n', 'sotong', '.', 'Service', 'is', 'good', '.', 'Cleanness', 'is', 'good', '.', 'Toilet', 'in', 'good', 'condition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
"['The', 'place', 'and', 'service', 'are', 'excellent', ',', 'but', 'the', 'food', 'is', 'just', 'average', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['The', 'place', 'and', 'service', 'are', 'excellent', ',', 'but', 'the', 'food', 'is', 'just', 'average', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['The', 'place', 'and', 'service', 'are', 'excellent', ',', 'but', 'the', 'food', 'is', 'just', 'average', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'taste', 'is', 'average', ',', 'but', 'their', 'service', 'is', 'top', '-', 'notch', '.', 'The', 'setup', 'for', 'the', 'service', 'is', 'excellent', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'taste', 'is', 'average', ',', 'but', 'their', 'service', 'is', 'top', '-', 'notch', '.', 'The', 'setup', 'for', 'the', 'service', 'is', 'excellent', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'taste', 'is', 'average', ',', 'but', 'their', 'service', 'is', 'top', '-', 'notch', '.', 'The', 'setup', 'for', 'the', 'service', 'is', 'excellent', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
